CODESC;tur_id;Período;TURMA
093611;150962;Manhã;ANO 6 AMOSTRAL
093611;140034;Manhã;7A
093611;140035;Manhã;7B
093611;140036;Manhã;7C
093611;150963;Manhã;ANO 8 AMOSTRAL
093611;140021;Tarde;3A
093611;140022;Tarde;3B
093611;140023;Tarde;3C
093611;140028;Tarde;5A
093611;140029;Tarde;5B
093611;140030;Tarde;5C
093629;150964;Manhã;ANO 4 AMOSTRAL
093629;135971;Manhã;5A
093629;135972;Manhã;5B
093629;135973;Manhã;5C
093629;150965;Manhã;ANO 6 AMOSTRAL
093629;150966;Manhã;ANO 8 AMOSTRAL
093629;135967;Tarde;3A
093629;135968;Tarde;3B
093629;135976;Tarde;7A
093629;135977;Tarde;7B
093629;135978;Tarde;7C
093637;136543;Manhã;3A
093637;136544;Manhã;3B
093637;136545;Manhã;3C
093637;136546;Manhã;3D
093637;136547;Manhã;5A
093637;136548;Manhã;5B
093637;136549;Manhã;5C
093637;136550;Manhã;5D
093637;150968;Manhã;ANO 6 AMOSTRAL
093637;150969;Manhã;ANO 8 AMOSTRAL
093637;136555;Manhã;9A
093637;136556;Manhã;9B
093637;150967;Tarde;ANO 4 AMOSTRAL
093637;136538;Tarde;7A
093637;136539;Tarde;7B
093637;136540;Tarde;7C
093637;136541;Tarde;7D
093637;136542;Tarde;7E
093645;142440;Manhã;3A
093645;142441;Manhã;3B
093645;142442;Manhã;3C
093645;142443;Manhã;3D
093645;150970;Manhã;ANO 4 AMOSTRAL
093645;142447;Manhã;5A
093645;142448;Manhã;5B
093645;142449;Manhã;5C
093645;142450;Manhã;5D
093645;150971;Manhã;ANO 6 AMOSTRAL
093645;142455;Tarde;7A
093645;142456;Tarde;7B
093645;142457;Tarde;7C
093645;142458;Tarde;7D
093645;150972;Tarde;ANO 8 AMOSTRAL
093645;142463;Tarde;9A
093653;133348;Manhã;5A
093653;133349;Manhã;5B
093653;133350;Manhã;5C
093653;133351;Manhã;5D
093653;150974;Manhã;ANO 6 AMOSTRAL
093653;133356;Manhã;7A
093653;133357;Manhã;7B
093653;133358;Manhã;7C
093653;133359;Manhã;7D
093653;133340;Tarde;3A
093653;133341;Tarde;3B
093653;133342;Tarde;3C
093653;133343;Tarde;3D
093653;150973;Tarde;ANO 4 AMOSTRAL
093653;150975;Tarde;ANO 8 AMOSTRAL
093661;142262;Manhã;3A
093661;142263;Manhã;3B
093661;142264;Manhã;3C
093661;150976;Manhã;ANO 4 AMOSTRAL
093661;142268;Manhã;5A
093661;142269;Manhã;5B
093661;142270;Manhã;5C
093661;150978;Manhã;ANO 8 AMOSTRAL
093661;150977;Tarde;ANO 6 AMOSTRAL
093661;142271;Tarde;7A
093661;142272;Tarde;7B
093661;142273;Tarde;7C
093661;142274;Tarde;7D
093670;144660;Manhã;5A
093670;144661;Manhã;5B
093670;144662;Manhã;5C
093670;150980;Manhã;ANO 6 AMOSTRAL
093670;144666;Manhã;7A
093670;144667;Manhã;7B
093670;144668;Manhã;7C
093670;150981;Manhã;ANO 8 AMOSTRAL
093670;144653;Tarde;3A
093670;144654;Tarde;3B
093670;144655;Tarde;3C
093670;150979;Tarde;ANO 4 AMOSTRAL
093688;144854;Manhã;5B
093688;144855;Manhã;5C
093688;150983;Manhã;ANO 6 AMOSTRAL
093688;144861;Manhã;7A
093688;144862;Manhã;7B
093688;150984;Manhã;ANO 8 AMOSTRAL
093688;144866;Manhã;9A
093688;144867;Manhã;9B
093688;144856;Tarde;3A
093688;144857;Tarde;3B
093688;144858;Tarde;3C
093688;150982;Tarde;ANO 4 AMOSTRAL
093688;144853;Tarde;5A
093696;145394;Manhã;5A
093696;145395;Manhã;5B
093696;145396;Manhã;5C
093696;150986;Manhã;ANO 6 AMOSTRAL
093696;145409;Manhã;7A
093696;145410;Manhã;7B
093696;145411;Manhã;7C
093696;150987;Manhã;ANO 8 AMOSTRAL
093696;145403;Tarde;3A
093696;145404;Tarde;3B
093696;145405;Tarde;3C
093696;150985;Tarde;ANO 4 AMOSTRAL
093700;133460;Manhã;3A
093700;133461;Manhã;3B
093700;150989;Manhã;ANO 6 AMOSTRAL
093700;133462;Manhã;7A
093700;133463;Manhã;7B
093700;133464;Tarde;3C
093700;133465;Tarde;3D
093700;150988;Tarde;ANO 4 AMOSTRAL
093700;133469;Tarde;5A
093700;133470;Tarde;5B
093700;133471;Tarde;5C
093700;150990;Tarde;ANO 8 AMOSTRAL
093700;133476;Tarde;9A
093718;137544;Manhã;5A
093718;137545;Manhã;5B
093718;137546;Manhã;5C
093718;150992;Manhã;ANO 6 AMOSTRAL
093718;137550;Manhã;7A
093718;137551;Manhã;7B
093718;137552;Manhã;7C
093718;137553;Manhã;7D
093718;150993;Manhã;ANO 8 AMOSTRAL
093718;137537;Tarde;3A
093718;137538;Tarde;3B
093718;137539;Tarde;3C
093718;137540;Tarde;3D
093718;150991;Tarde;ANO 4 AMOSTRAL
093726;150994;Manhã;ANO 4 AMOSTRAL
093726;145480;Manhã;5A
093726;145481;Manhã;5B
093726;145482;Manhã;5C
093726;145483;Manhã;5D
093726;150995;Manhã;ANO 6 AMOSTRAL
093726;145484;Manhã;7A
093726;145485;Manhã;7B
093726;145486;Manhã;7C
093726;145487;Manhã;7D
093726;145472;Tarde;3A
093726;145473;Tarde;3B
093726;145474;Tarde;3C
093726;145475;Tarde;3D
093726;150996;Tarde;ANO 8 AMOSTRAL
093734;150998;Manhã;ANO 6 AMOSTRAL
093734;137085;Manhã;7A
093734;137086;Manhã;7B
093734;137087;Manhã;7C
093734;150999;Manhã;ANO 8 AMOSTRAL
093734;137091;Manhã;9A
093734;137092;Manhã;9B
093734;137093;Manhã;9C
093734;137077;Tarde;3A
093734;137078;Tarde;3B
093734;150997;Tarde;ANO 4 AMOSTRAL
093734;137081;Tarde;5A
093734;137082;Tarde;5B
093734;137083;Tarde;5C
093734;137084;Tarde;5D
093742;136498;Manhã;3A
093742;136499;Manhã;3B
093742;136500;Manhã;3C
093742;151000;Manhã;ANO 4 AMOSTRAL
093742;136504;Manhã;5A
093742;136505;Manhã;5B
093742;136506;Manhã;5C
093742;151001;Tarde;ANO 6 AMOSTRAL
093742;136510;Tarde;7A
093742;136511;Tarde;7B
093742;136512;Tarde;7C
093742;136513;Tarde;7D
093742;151002;Tarde;ANO 8 AMOSTRAL
093742;136517;Tarde;9A
093742;136519;Tarde;9B
093751;141964;Manhã;3C
093751;141965;Manhã;3D
093751;141966;Manhã;3E
093751;151003;Manhã;ANO 4 AMOSTRAL
093751;141970;Manhã;5A
093751;141971;Manhã;5B
093751;141972;Manhã;5C
093751;151005;Manhã;ANO 8 AMOSTRAL
093751;141985;Manhã;9A
093751;141986;Manhã;9B
093751;141987;Manhã;9C
093751;141962;Tarde;3A
093751;141963;Tarde;3B
093751;151004;Tarde;ANO 6 AMOSTRAL
093751;141977;Tarde;7A
093751;141978;Tarde;7B
093751;141979;Tarde;7C
093751;141980;Tarde;7D
093769;151006;Manhã;ANO 4 AMOSTRAL
093769;140532;Manhã;5A
093769;140533;Manhã;5B
093769;140534;Manhã;5C
093769;151007;Manhã;ANO 6 AMOSTRAL
093769;151008;Manhã;ANO 8 AMOSTRAL
093769;140546;Tarde;3A
093769;140547;Tarde;3B
093769;140548;Tarde;3C
093769;140549;Tarde;7A
093769;140550;Tarde;7B
093769;140551;Tarde;7C
093769;140552;Tarde;7D
093769;140553;Tarde;9A
093769;140554;Tarde;9B
093777;151010;Manhã;ANO 6 AMOSTRAL
093777;144579;Manhã;7A
093777;144580;Manhã;7B
093777;144581;Manhã;7C
093777;151011;Manhã;ANO 8 AMOSTRAL
093777;144586;Manhã;9A
093777;144587;Manhã;9B
093777;144567;Tarde;3A
093777;144568;Tarde;3B
093777;151009;Tarde;ANO 4 AMOSTRAL
093777;144572;Tarde;5A
093777;144573;Tarde;5B
093777;144574;Tarde;5C
093785;133307;Manhã;5A
093785;133308;Manhã;5B
093785;133309;Manhã;5C
093785;133310;Manhã;5D
093785;151013;Manhã;ANO 6 AMOSTRAL
093785;133314;Manhã;7A
093785;133315;Manhã;7B
093785;133316;Manhã;7C
093785;133317;Manhã;7D
093785;151014;Manhã;ANO 8 AMOSTRAL
093785;133299;Tarde;3A
093785;133300;Tarde;3B
093785;133301;Tarde;3C
093785;133302;Tarde;3D
093785;151012;Tarde;ANO 4 AMOSTRAL
093793;142694;Integral;3A
093793;142695;Integral;3B
093793;142696;Integral;3C
093793;151016;Manhã;ANO 6 AMOSTRAL
093793;142681;Manhã;7A
093793;142682;Manhã;7B
093793;142683;Manhã;7C
093793;151017;Manhã;ANO 8 AMOSTRAL
093793;151015;Tarde;ANO 4 AMOSTRAL
093793;142675;Tarde;5A
093793;142676;Tarde;5B
093793;142677;Tarde;5C
093807;144216;Manhã;5A
093807;144217;Manhã;5B
093807;144218;Manhã;5C
093807;144219;Manhã;5D
093807;144220;Manhã;5E
093807;151019;Manhã;ANO 6 AMOSTRAL
093807;144224;Manhã;7A
093807;144225;Manhã;7B
093807;144226;Manhã;7C
093807;144227;Manhã;7D
093807;151020;Manhã;ANO 8 AMOSTRAL
093807;144231;Tarde;3A
093807;144232;Tarde;3B
093807;144233;Tarde;3C
093807;144234;Tarde;3D
093807;151018;Tarde;ANO 4 AMOSTRAL
093815;151021;Manhã;ANO 4 AMOSTRAL
093815;132829;Manhã;5A
093815;132830;Manhã;5B
093815;132832;Manhã;5C
093815;132831;Manhã;5D
093815;132833;Manhã;7A
093815;132834;Manhã;7B
093815;132835;Manhã;7C
093815;132836;Manhã;7D
093815;151023;Manhã;ANO 8 AMOSTRAL
093815;132840;Manhã;9A
093815;132841;Manhã;9B
093815;132816;Tarde;3A
093815;132817;Tarde;3B
093815;132818;Tarde;3C
093815;132819;Tarde;3D
093815;151022;Tarde;ANO 6 AMOSTRAL
093823;151024;Manhã;ANO 4 AMOSTRAL
093823;151025;Manhã;ANO 6 AMOSTRAL
093823;140255;Manhã;7A
093823;140256;Manhã;7B
093823;140257;Manhã;7C
093823;140258;Manhã;7D
093823;151026;Manhã;ANO 8 AMOSTRAL
093823;140239;Tarde;3A
093823;140240;Tarde;3B
093823;140241;Tarde;3C
093823;140242;Tarde;3D
093823;140248;Tarde;5A
093823;140249;Tarde;5B
093823;140250;Tarde;5C
093823;140251;Tarde;5D
093831;136277;Manhã;3A
093831;136278;Manhã;3B
093831;136279;Manhã;3C
093831;136280;Manhã;3D
093831;151028;Manhã;ANO 6 AMOSTRAL
093831;151029;Manhã;ANO 8 AMOSTRAL
093831;151027;Tarde;ANO 4 AMOSTRAL
093831;136291;Tarde;5A
093831;136292;Tarde;5B
093831;136293;Tarde;5C
093831;136294;Tarde;5D
093831;136295;Tarde;5E
093831;136299;Tarde;7A
093831;136300;Tarde;7B
093831;136301;Tarde;7C
093831;136302;Tarde;7D
093831;136303;Tarde;7E
093831;136305;Tarde;9A
093831;136306;Tarde;9B
093840;133619;Manhã;3A
093840;133628;Manhã;3B
093840;133632;Manhã;5A
093840;133622;Manhã;5B
093840;133624;Manhã;7A
093840;133627;Manhã;7B
093840;133625;Manhã;7C
093840;151032;Manhã;ANO 8 AMOSTRAL
093840;133633;Manhã;9A
093840;133648;Tarde;3C
093840;133638;Tarde;3D
093840;133654;Tarde;3E
093840;133639;Tarde;3F
093840;151030;Tarde;ANO 4 AMOSTRAL
093840;133640;Tarde;5C
093840;133641;Tarde;5D
093840;151031;Tarde;ANO 6 AMOSTRAL
093840;133642;Tarde;7D
093840;133643;Tarde;7E
093840;133644;Tarde;7F
093840;133653;Tarde;9B
093858;134365;Manhã;3A
093858;134366;Manhã;3B
093858;134367;Manhã;3C
093858;134368;Manhã;3D
093858;134369;Manhã;3E
093858;134370;Manhã;5A
093858;134371;Manhã;5B
093858;134372;Manhã;5C
093858;151034;Manhã;ANO 6 AMOSTRAL
093858;151035;Manhã;ANO 8 AMOSTRAL
093858;151033;Tarde;ANO 4 AMOSTRAL
093858;134389;Tarde;7A
093858;134390;Tarde;7B
093858;134391;Tarde;7C
093858;134392;Tarde;7D
093866;142659;Manhã;5A
093866;142660;Manhã;5B
093866;142661;Manhã;5C
093866;151037;Manhã;ANO 6 AMOSTRAL
093866;142662;Manhã;7A
093866;142663;Manhã;7B
093866;142664;Manhã;7C
093866;151038;Manhã;ANO 8 AMOSTRAL
093866;142668;Manhã;9A
093866;142652;Tarde;3A
093866;142653;Tarde;3B
093866;142654;Tarde;3C
093866;151036;Tarde;ANO 4 AMOSTRAL
093874;151039;Manhã;ANO 4 AMOSTRAL
093874;134124;Manhã;5A
093874;151041;Manhã;ANO 8 AMOSTRAL
093874;134146;Manhã;9A
093874;134147;Manhã;9B
093874;134117;Tarde;3A
093874;134118;Tarde;3B
093874;134119;Tarde;3C
093874;134120;Tarde;3D
093874;134122;Tarde;5B
093874;134123;Tarde;5C
093874;151040;Tarde;ANO 6 AMOSTRAL
093874;134132;Tarde;7A
093874;134133;Tarde;7B
093874;134134;Tarde;7C
093874;134135;Tarde;7D
093874;134136;Tarde;7E
093882;151043;Manhã;ANO 6 AMOSTRAL
093882;144200;Manhã;7A
093882;144201;Manhã;7B
093882;144202;Manhã;7C
093882;144203;Manhã;7D
093882;151044;Manhã;ANO 8 AMOSTRAL
093882;144188;Tarde;3A
093882;144189;Tarde;3B
093882;151042;Tarde;ANO 4 AMOSTRAL
093882;144193;Tarde;5A
093882;144194;Tarde;5B
093882;144195;Tarde;5C
093891;141327;Manhã;3A
093891;141328;Manhã;3B
093891;141329;Manhã;3C
093891;141349;Manhã;3D
093891;151045;Manhã;ANO 4 AMOSTRAL
093891;141333;Manhã;5A
093891;141334;Manhã;5B
093891;141335;Manhã;5C
093891;141336;Manhã;5D
093891;151046;Tarde;ANO 6 AMOSTRAL
093891;141337;Tarde;7A
093891;141338;Tarde;7B
093891;141339;Tarde;7C
093891;141340;Tarde;7D
093891;151047;Tarde;ANO 8 AMOSTRAL
093891;141344;Tarde;9A
093891;141345;Tarde;9B
093904;138096;Manhã;3A
093904;138097;Manhã;3B
093904;138098;Manhã;3C
093904;138099;Manhã;3D
093904;151048;Manhã;ANO 4 AMOSTRAL
093904;138104;Tarde;5A
093904;138105;Tarde;5B
093904;138106;Tarde;5C
093904;151049;Tarde;ANO 6 AMOSTRAL
093904;138107;Tarde;7A
093904;138108;Tarde;7B
093904;138109;Tarde;7C
093904;138110;Tarde;7D
093904;151050;Tarde;ANO 8 AMOSTRAL
093904;138114;Tarde;9A
093912;134718;Manhã;5A
093912;134719;Manhã;5B
093912;151052;Manhã;ANO 6 AMOSTRAL
093912;134722;Manhã;7A
093912;134711;Manhã;7B
093912;134712;Manhã;7C
093912;134713;Manhã;7D
093912;134723;Manhã;7E
093912;151053;Manhã;ANO 8 AMOSTRAL
093912;134708;Manhã;9A
093912;134709;Manhã;9B
093912;134710;Noite;9C
093912;134729;Tarde;3A
093912;134730;Tarde;3B
093912;134731;Tarde;3C
093912;134741;Tarde;3D
093912;151051;Tarde;ANO 4 AMOSTRAL
093912;134742;Tarde;5C
093912;134743;Tarde;5D
093921;151054;Manhã;ANO 4 AMOSTRAL
093921;139894;Manhã;5A
093921;139895;Manhã;5B
093921;139896;Manhã;5C
093921;139897;Manhã;5D
093921;139898;Manhã;5E
093921;151055;Manhã;ANO 6 AMOSTRAL
093921;151056;Manhã;ANO 8 AMOSTRAL
093921;139908;Manhã;9A
093921;139909;Tarde;3A
093921;139910;Tarde;3B
093921;139911;Tarde;3C
093921;139912;Tarde;3D
093921;139913;Tarde;3E
093921;139914;Tarde;7A
093921;139915;Tarde;7B
093921;139916;Tarde;7C
093921;139917;Tarde;7D
093921;139918;Tarde;7E
093939;136018;Manhã;3A
093939;136019;Manhã;3B
093939;136020;Manhã;3C
093939;136021;Manhã;7A
093939;136022;Manhã;7B
093939;136023;Manhã;7C
093939;151059;Manhã;ANO 8 AMOSTRAL
093939;136029;Tarde;3D
093939;136030;Tarde;3E
093939;151057;Tarde;ANO 4 AMOSTRAL
093939;136036;Tarde;5A
093939;136037;Tarde;5B
093939;136038;Tarde;5C
093939;136039;Tarde;5D
093939;136040;Tarde;5E
093939;151058;Tarde;ANO 6 AMOSTRAL
093939;136041;Tarde;7D
093939;136042;Tarde;7E
093939;136043;Tarde;9A
093947;151061;Manhã;ANO 6 AMOSTRAL
093947;138561;Manhã;7A
093947;138562;Manhã;7B
093947;151062;Manhã;ANO 8 AMOSTRAL
093947;138556;Manhã;9A
093947;138557;Manhã;9B
093947;138567;Tarde;3A
093947;151060;Tarde;ANO 4 AMOSTRAL
093947;138564;Tarde;5A
093947;138565;Tarde;5B
093955;151064;Manhã;ANO 6 AMOSTRAL
093955;145357;Manhã;7A
093955;145358;Manhã;7B
093955;145359;Manhã;7C
093955;151065;Manhã;ANO 8 AMOSTRAL
093955;145363;Manhã;9A
093955;145349;Tarde;3A
093955;145350;Tarde;3B
093955;151063;Tarde;ANO 4 AMOSTRAL
093955;145353;Tarde;5A
093955;145354;Tarde;5B
093963;151067;Manhã;ANO 6 AMOSTRAL
093963;133094;Manhã;7A
093963;133095;Manhã;7B
093963;133096;Manhã;7C
093963;133102;Manhã;7D
093963;151068;Manhã;ANO 8 AMOSTRAL
093963;133085;Tarde;3A
093963;133086;Tarde;3B
093963;133101;Tarde;3C
093963;151066;Tarde;ANO 4 AMOSTRAL
093963;133089;Tarde;5A
093963;133090;Tarde;5B
093971;137768;Manhã;3A
093971;137769;Manhã;3B
093971;137770;Manhã;3C
093971;151069;Manhã;ANO 4 AMOSTRAL
093971;137773;Tarde;5A
093971;137774;Tarde;5B
093971;137784;Tarde;5C
093971;151070;Tarde;ANO 6 AMOSTRAL
093971;137778;Tarde;7A
093971;137779;Tarde;7B
093971;137780;Tarde;7C
093971;151071;Tarde;ANO 8 AMOSTRAL
093980;142152;Manhã;3A
093980;151072;Manhã;ANO 4 AMOSTRAL
093980;142157;Manhã;5A
093980;142158;Manhã;5B
093980;151074;Manhã;ANO 8 AMOSTRAL
093980;142153;Tarde;3B
093980;151073;Tarde;ANO 6 AMOSTRAL
093980;142162;Tarde;7A
093980;142163;Tarde;7B
093980;142164;Tarde;7C
093998;151075;Manhã;ANO 4 AMOSTRAL
093998;144507;Manhã;7A
093998;144508;Manhã;7B
093998;144509;Manhã;7C
093998;151077;Manhã;ANO 8 AMOSTRAL
093998;144496;Tarde;3A
093998;144497;Tarde;3B
093998;144504;Tarde;5A
093998;144505;Tarde;5B
093998;144506;Tarde;5C
093998;151076;Tarde;ANO 6 AMOSTRAL
094005;151078;Manhã;ANO 4 AMOSTRAL
094005;133597;Manhã;5A
094005;133598;Manhã;5B
094005;133599;Manhã;5C
094005;151079;Manhã;ANO 6 AMOSTRAL
094005;151080;Manhã;ANO 8 AMOSTRAL
094005;133613;Tarde;3A
094005;133614;Tarde;3B
094005;133615;Tarde;3C
094005;133616;Tarde;7A
094005;133617;Tarde;7B
094005;133618;Tarde;7C
094013;143890;Integral;3A
094013;143891;Integral;3B
094013;143894;Manhã;5A
094013;143895;Manhã;5B
094013;151081;Manhã;ANO 6 AMOSTRAL
094013;143898;Manhã;7A
094013;143899;Manhã;7B
094013;151082;Manhã;ANO 8 AMOSTRAL
094021;145550;Manhã;3A
094021;151083;Manhã;ANO 4 AMOSTRAL
094021;151084;Manhã;ANO 6 AMOSTRAL
094021;145564;Manhã;9A
094021;145551;Tarde;3B
094021;145554;Tarde;5A
094021;145555;Tarde;5B
094021;145558;Tarde;7A
094021;145559;Tarde;7B
094021;145560;Tarde;7C
094021;151085;Tarde;ANO 8 AMOSTRAL
094030;144327;Manhã;5A
094030;144328;Manhã;5B
094030;144329;Manhã;5C
094030;151087;Manhã;ANO 6 AMOSTRAL
094030;144321;Manhã;7A
094030;144322;Manhã;7B
094030;144323;Manhã;7C
094030;151088;Manhã;ANO 8 AMOSTRAL
094030;144336;Tarde;3A
094030;144337;Tarde;3B
094030;144338;Tarde;3C
094030;151086;Tarde;ANO 4 AMOSTRAL
094048;134178;Manhã;5A
094048;134179;Manhã;5B
094048;134180;Manhã;5C
094048;151090;Manhã;ANO 6 AMOSTRAL
094048;134184;Manhã;7A
094048;134185;Manhã;7B
094048;134186;Manhã;7C
094048;151091;Manhã;ANO 8 AMOSTRAL
094048;134172;Tarde;3A
094048;134173;Tarde;3B
094048;134174;Tarde;3C
094048;151089;Tarde;ANO 4 AMOSTRAL
094056;138136;Manhã;3A
094056;138137;Manhã;3B
094056;138138;Manhã;3C
094056;151092;Manhã;ANO 4 AMOSTRAL
094056;138142;Manhã;5A
094056;138143;Manhã;5B
094056;138144;Manhã;5C
094056;151093;Tarde;ANO 6 AMOSTRAL
094056;138148;Tarde;7A
094056;138149;Tarde;7B
094056;138150;Tarde;7C
094056;151094;Tarde;ANO 8 AMOSTRAL
094064;141814;Manhã;3A
094064;141815;Manhã;3B
094064;141816;Manhã;3C
094064;141817;Manhã;3D
094064;151095;Manhã;ANO 4 AMOSTRAL
094064;141823;Manhã;5D
094064;141828;Manhã;7A
094064;141829;Manhã;7B
094064;141830;Manhã;7C
094064;141831;Manhã;7D
094064;141832;Manhã;9A
094064;141822;Tarde;5A
094064;141826;Tarde;5B
094064;141827;Tarde;5C
094064;151096;Tarde;ANO 6 AMOSTRAL
094064;151097;Tarde;ANO 8 AMOSTRAL
094072;138200;Manhã;3A
094072;138201;Manhã;3B
094072;138202;Manhã;3C
094072;138206;Manhã;3D
094072;151098;Manhã;ANO 4 AMOSTRAL
094072;138207;Tarde;5A
094072;138208;Tarde;5B
094072;138209;Tarde;5C
094072;151099;Tarde;ANO 6 AMOSTRAL
094072;138213;Tarde;7A
094072;138214;Tarde;7B
094072;138215;Tarde;7C
094072;151100;Tarde;ANO 8 AMOSTRAL
094072;138219;Tarde;9A
094081;133754;Manhã;3A
094081;133755;Manhã;3B
094081;133749;Manhã;3C
094081;151101;Manhã;ANO 4 AMOSTRAL
094081;151102;Manhã;ANO 6 AMOSTRAL
094081;151103;Manhã;ANO 8 AMOSTRAL
094081;133750;Manhã;9A
094081;133758;Tarde;5A
094081;133759;Tarde;5B
094081;133760;Tarde;7A
094081;133761;Tarde;7B
094081;133762;Tarde;7C
094099;151105;Manhã;ANO 6 AMOSTRAL
094099;132997;Manhã;7A
094099;132998;Manhã;7B
094099;132999;Manhã;7C
094099;133000;Manhã;7D
094099;151106;Manhã;ANO 8 AMOSTRAL
094099;133004;Manhã;9A
094099;132986;Tarde;3A
094099;132987;Tarde;3B
094099;132988;Tarde;3C
094099;151104;Tarde;ANO 4 AMOSTRAL
094099;132991;Tarde;5A
094099;132992;Tarde;5B
094099;132993;Tarde;5C
094102;151108;Manhã;ANO 6 AMOSTRAL
094102;132391;Manhã;7A
094102;132392;Manhã;7B
094102;132393;Manhã;7C
094102;151109;Manhã;ANO 8 AMOSTRAL
094102;132382;Tarde;3A
094102;132383;Tarde;3B
094102;132384;Tarde;3C
094102;151107;Tarde;ANO 4 AMOSTRAL
094102;132388;Tarde;5A
094102;132389;Tarde;5B
094102;132390;Tarde;5C
094111;139439;Manhã;5A
094111;139440;Manhã;5B
094111;139441;Manhã;5C
094111;151111;Manhã;ANO 6 AMOSTRAL
094111;139442;Manhã;7A
094111;139443;Manhã;7B
094111;139444;Manhã;7C
094111;139445;Manhã;7D
094111;151112;Manhã;ANO 8 AMOSTRAL
094111;139433;Tarde;3A
094111;139434;Tarde;3B
094111;151110;Tarde;ANO 4 AMOSTRAL
094129;151113;Manhã;ANO 4 AMOSTRAL
094129;135170;Manhã;5A
094129;135171;Manhã;5B
094129;135172;Manhã;5C
094129;135173;Manhã;7A
094129;135174;Manhã;7B
094129;135175;Manhã;7C
094129;135178;Manhã;9A
094129;135176;Manhã;9B
094129;135161;Tarde;3A
094129;135162;Tarde;3B
094129;135163;Tarde;3C
094129;151114;Tarde;ANO 6 AMOSTRAL
094129;151115;Tarde;ANO 8 AMOSTRAL
094137;151116;Manhã;ANO 4 AMOSTRAL
094137;140324;Manhã;5A
094137;140325;Manhã;5B
094137;140326;Manhã;5C
094137;151118;Manhã;ANO 8 AMOSTRAL
094137;140318;Tarde;3A
094137;140319;Tarde;3B
094137;140320;Tarde;3C
094137;151117;Tarde;ANO 6 AMOSTRAL
094137;140327;Tarde;7A
094137;140328;Tarde;7B
094137;140329;Tarde;7C
094137;140330;Tarde;7D
094145;135083;Manhã;3A
094145;135084;Manhã;3B
094145;135085;Manhã;3C
094145;135087;Manhã;3D
094145;151119;Manhã;ANO 4 AMOSTRAL
094145;135090;Tarde;5A
094145;135091;Tarde;5B
094145;135092;Tarde;5C
094145;151120;Tarde;ANO 6 AMOSTRAL
094145;135096;Tarde;7A
094145;135097;Tarde;7B
094145;135098;Tarde;7C
094153;132061;Manhã;5A
094153;132052;Manhã;5B
094153;132053;Manhã;5C
094153;151122;Manhã;ANO 6 AMOSTRAL
094153;132054;Manhã;7A
094153;132055;Manhã;7B
094153;151123;Manhã;ANO 8 AMOSTRAL
094153;132048;Tarde;3A
094153;132049;Tarde;3B
094153;151121;Tarde;ANO 4 AMOSTRAL
094161;141539;Manhã;3A
094161;141541;Manhã;5A
094161;151125;Manhã;ANO 6 AMOSTRAL
094161;141543;Manhã;7A
094161;151126;Manhã;ANO 8 AMOSTRAL
094161;141547;Tarde;3B
094161;151124;Tarde;ANO 4 AMOSTRAL
094161;141549;Tarde;5B
094161;141551;Tarde;7B
094170;137629;Manhã;3A
094170;137630;Manhã;3B
094170;137631;Manhã;3C
094170;151127;Manhã;ANO 4 AMOSTRAL
094170;137635;Manhã;5A
094170;137636;Manhã;5B
094170;137637;Manhã;5C
094170;151128;Tarde;ANO 6 AMOSTRAL
094170;137641;Tarde;7A
094170;137642;Tarde;7B
094170;137643;Tarde;7C
094170;137644;Tarde;7D
094170;151129;Tarde;ANO 8 AMOSTRAL
094170;137649;Tarde;9A
094188;151131;Manhã;ANO 6 AMOSTRAL
094188;142111;Manhã;7A
094188;142112;Manhã;7B
094188;142113;Manhã;7C
094188;142114;Manhã;7D
094188;151132;Manhã;ANO 8 AMOSTRAL
094188;142101;Tarde;3A
094188;142102;Tarde;3B
094188;142103;Tarde;3C
094188;151130;Tarde;ANO 4 AMOSTRAL
094188;142106;Tarde;5A
094188;142107;Tarde;5B
094196;138707;Manhã;3A
094196;138708;Manhã;3B
094196;138709;Manhã;3C
094196;138715;Manhã;5A
094196;138716;Manhã;5B
094196;138717;Manhã;5C
094196;151135;Manhã;ANO 8 AMOSTRAL
094196;138721;Manhã;9A
094196;138722;Manhã;9B
094196;151133;Tarde;ANO 4 AMOSTRAL
094196;151134;Tarde;ANO 6 AMOSTRAL
094196;138718;Tarde;7A
094196;138719;Tarde;7B
094196;138720;Tarde;7C
094200;130920;Manhã;3A
094200;130921;Manhã;3B
094200;151136;Manhã;ANO 4 AMOSTRAL
094200;130924;Manhã;5A
094200;130925;Manhã;5B
094200;130940;Manhã;5C
094200;151137;Tarde;ANO 6 AMOSTRAL
094200;130928;Tarde;7A
094200;130929;Tarde;7B
094200;151138;Tarde;ANO 8 AMOSTRAL
094200;130933;Tarde;9A
094200;130941;Tarde;9B
094218;133520;Manhã;5A
094218;133521;Manhã;5B
094218;133522;Manhã;5C
094218;151140;Manhã;ANO 6 AMOSTRAL
094218;133529;Manhã;7A
094218;133530;Manhã;7B
094218;133531;Manhã;7C
094218;133532;Manhã;7D
094218;133513;Tarde;3A
094218;133514;Tarde;3B
094218;133515;Tarde;3C
094218;133516;Tarde;3D
094218;151139;Tarde;ANO 4 AMOSTRAL
094218;133523;Tarde;5D
094218;133524;Tarde;5E
094218;151141;Tarde;ANO 8 AMOSTRAL
094218;133537;Tarde;9A
094218;133538;Tarde;9B
094218;133539;Tarde;9C
094226;135055;Manhã;3A
094226;135068;Manhã;7A
